Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date
RSV-NET,2019-20,2019,41,0-<1 year,Overall,Overall,Overall,5.5,10.7,2019-10-12T00:00:00.000
RSV-NET,2019-20,2019,42,0-<1 year,Overall,Overall,Overall,11.3,22,2019-10-19T00:00:00.000
RSV-NET,2019-20,2019,43,0-<1 year,Overall,Overall,Overall,14.4,36.4,2019-10-26T00:00:00.000
RSV-NET,2019-20,2019,44,0-<1 year,Overall,Overall,Overall,15.6,52,2019-11-02T00:00:00.000
RSV-NET,2019-20,2019,45,0-<1 year,Overall,Overall,Overall,25.1,77.1,2019-11-09T00:00:00.000
RSV-NET,2019-20,2019,46,0-<1 year,Overall,Overall,Overall,27.5,104.7,2019-11-16T00:00:00.000
RSV-NET,2019-20,2019,47,0-<1 year,Overall,Overall,Overall,28.8,133.4,2019-11-23T00:00:00.000
RSV-NET,2019-20,2019,48,0-<1 year,Overall,Overall,Overall,43.5,176.9,2019-11-30T00:00:00.000
RSV-NET,2019-20,2019,49,0-<1 year,Overall,Overall,Overall,67.3,244.2,2019-12-07T00:00:00.000
RSV-NET,2019-20,2019,50,0-<1 year,Overall,Overall,Overall,62.1,306.3,2019-12-14T00:00:00.000
RSV-NET,2019-20,2019,51,0-<1 year,Overall,Overall,Overall,68.9,375.2,2019-12-21T00:00:00.000
RSV-NET,2019-20,2019,52,0-<1 year,Overall,Overall,Overall,75,450.2,2019-12-28T00:00:00.000
RSV-NET,2019-20,2020,1,0-<1 year,Overall,Overall,Overall,92.7,542.9,2020-01-04T00:00:00.000
RSV-NET,2019-20,2020,2,0-<1 year,Overall,Overall,Overall,70.7,613.6,2020-01-11T00:00:00.000
RSV-NET,2019-20,2020,3,0-<1 year,Overall,Overall,Overall,57.5,671.1,2020-01-18T00:00:00.000
RSV-NET,2019-20,2020,4,0-<1 year,Overall,Overall,Overall,56.6,727.7,2020-01-25T00:00:00.000
RSV-NET,2019-20,2020,5,0-<1 year,Overall,Overall,Overall,59.7,787.4,2020-02-01T00:00:00.000
RSV-NET,2019-20,2020,6,0-<1 year,Overall,Overall,Overall,45.3,832.7,2020-02-08T00:00:00.000
RSV-NET,2019-20,2020,7,0-<1 year,Overall,Overall,Overall,42.2,874.9,2020-02-15T00:00:00.000
RSV-NET,2019-20,2020,8,0-<1 year,Overall,Overall,Overall,35.5,910.4,2020-02-22T00:00:00.000
RSV-NET,2019-20,2020,9,0-<1 year,Overall,Overall,Overall,30,940.4,2020-02-29T00:00:00.000
RSV-NET,2019-20,2020,10,0-<1 year,Overall,Overall,Overall,28.2,968.6,2020-03-07T00:00:00.000
RSV-NET,2019-20,2020,11,0-<1 year,Overall,Overall,Overall,18.1,986.6,2020-03-14T00:00:00.000
RSV-NET,2019-20,2020,12,0-<1 year,Overall,Overall,Overall,12.9,999.5,2020-03-21T00:00:00.000
RSV-NET,2019-20,2020,13,0-<1 year,Overall,Overall,Overall,8.6,1008,2020-03-28T00:00:00.000
RSV-NET,2019-20,2020,14,0-<1 year,Overall,Overall,Overall,3.7,1011.7,2020-04-04T00:00:00.000
RSV-NET,2019-20,2020,15,0-<1 year,Overall,Overall,Overall,1.5,1013.2,2020-04-11T00:00:00.000
RSV-NET,2019-20,2020,16,0-<1 year,Overall,Overall,Overall,0.3,1013.5,2020-04-18T00:00:00.000
RSV-NET,2019-20,2020,17,0-<1 year,Overall,Overall,Overall,0,1013.5,2020-04-25T00:00:00.000
RSV-NET,2019-20,2020,18,0-<1 year,Overall,Overall,Overall,0,1013.5,2020-05-02T00:00:00.000
RSV-NET,2020-21,2020,40,0-<1 year,Overall,Overall,Overall,0,0,2020-10-03T00:00:00.000
RSV-NET,2020-21,2020,41,0-<1 year,Overall,Overall,Overall,0,0,2020-10-10T00:00:00.000
RSV-NET,2020-21,2020,42,0-<1 year,Overall,Overall,Overall,0,0,2020-10-17T00:00:00.000
RSV-NET,2020-21,2020,43,0-<1 year,Overall,Overall,Overall,0,0,2020-10-24T00:00:00.000
RSV-NET,2020-21,2020,44,0-<1 year,Overall,Overall,Overall,0,0,2020-10-31T00:00:00.000
RSV-NET,2020-21,2020,45,0-<1 year,Overall,Overall,Overall,0,0,2020-11-07T00:00:00.000
RSV-NET,2020-21,2020,46,0-<1 year,Overall,Overall,Overall,0.3,0.3,2020-11-14T00:00:00.000
RSV-NET,2020-21,2020,47,0-<1 year,Overall,Overall,Overall,0,0.3,2020-11-21T00:00:00.000
RSV-NET,2020-21,2020,48,0-<1 year,Overall,Overall,Overall,0.3,0.6,2020-11-28T00:00:00.000
RSV-NET,2020-21,2020,49,0-<1 year,Overall,Overall,Overall,0.3,0.9,2020-12-05T00:00:00.000
RSV-NET,2020-21,2020,50,0-<1 year,Overall,Overall,Overall,0.3,1.2,2020-12-12T00:00:00.000
RSV-NET,2020-21,2020,51,0-<1 year,Overall,Overall,Overall,0,1.2,2020-12-19T00:00:00.000
RSV-NET,2020-21,2020,52,0-<1 year,Overall,Overall,Overall,0,1.2,2020-12-26T00:00:00.000
RSV-NET,2020-21,2020,53,0-<1 year,Overall,Overall,Overall,0,1.2,2021-01-02T00:00:00.000
RSV-NET,2020-21,2021,1,0-<1 year,Overall,Overall,Overall,0.6,1.8,2021-01-09T00:00:00.000
RSV-NET,2020-21,2021,2,0-<1 year,Overall,Overall,Overall,0,1.8,2021-01-16T00:00:00.000
RSV-NET,2020-21,2021,3,0-<1 year,Overall,Overall,Overall,0.6,2.4,2021-01-23T00:00:00.000
RSV-NET,2020-21,2021,4,0-<1 year,Overall,Overall,Overall,0.3,2.8,2021-01-30T00:00:00.000
RSV-NET,2020-21,2021,5,0-<1 year,Overall,Overall,Overall,0,2.8,2021-02-06T00:00:00.000
RSV-NET,2020-21,2021,6,0-<1 year,Overall,Overall,Overall,0,2.8,2021-02-13T00:00:00.000
RSV-NET,2020-21,2021,7,0-<1 year,Overall,Overall,Overall,0.6,3.4,2021-02-20T00:00:00.000
RSV-NET,2020-21,2021,8,0-<1 year,Overall,Overall,Overall,0.6,4,2021-02-27T00:00:00.000
RSV-NET,2020-21,2021,9,0-<1 year,Overall,Overall,Overall,0,4,2021-03-06T00:00:00.000
RSV-NET,2020-21,2021,10,0-<1 year,Overall,Overall,Overall,0.6,4.6,2021-03-13T00:00:00.000
RSV-NET,2020-21,2021,11,0-<1 year,Overall,Overall,Overall,0.3,4.9,2021-03-20T00:00:00.000
RSV-NET,2020-21,2021,12,0-<1 year,Overall,Overall,Overall,0.9,5.8,2021-03-27T00:00:00.000
RSV-NET,2020-21,2021,13,0-<1 year,Overall,Overall,Overall,0.9,6.7,2021-04-03T00:00:00.000
RSV-NET,2020-21,2021,14,0-<1 year,Overall,Overall,Overall,3.7,10.4,2021-04-10T00:00:00.000
RSV-NET,2020-21,2021,15,0-<1 year,Overall,Overall,Overall,0.9,11.3,2021-04-17T00:00:00.000
RSV-NET,2020-21,2021,16,0-<1 year,Overall,Overall,Overall,1.5,12.9,2021-04-24T00:00:00.000
RSV-NET,2020-21,2021,17,0-<1 year,Overall,Overall,Overall,2.1,15,2021-05-01T00:00:00.000
RSV-NET,2020-21,2021,18,0-<1 year,Overall,Overall,Overall,3.7,18.7,2021-05-08T00:00:00.000
RSV-NET,2020-21,2021,19,0-<1 year,Overall,Overall,Overall,5.5,24.2,2021-05-15T00:00:00.000
RSV-NET,2020-21,2021,20,0-<1 year,Overall,Overall,Overall,6.1,30.3,2021-05-22T00:00:00.000
RSV-NET,2020-21,2021,21,0-<1 year,Overall,Overall,Overall,7.7,37.9,2021-05-29T00:00:00.000
RSV-NET,2020-21,2021,22,0-<1 year,Overall,Overall,Overall,9.8,47.7,2021-06-05T00:00:00.000
RSV-NET,2020-21,2021,23,0-<1 year,Overall,Overall,Overall,11,58.8,2021-06-12T00:00:00.000
RSV-NET,2020-21,2021,24,0-<1 year,Overall,Overall,Overall,12.5,71.3,2021-06-19T00:00:00.000
RSV-NET,2020-21,2021,25,0-<1 year,Overall,Overall,Overall,13.2,84.5,2021-06-26T00:00:00.000
RSV-NET,2020-21,2021,26,0-<1 year,Overall,Overall,Overall,16.8,101.3,2021-07-03T00:00:00.000
RSV-NET,2020-21,2021,27,0-<1 year,Overall,Overall,Overall,15.9,117.2,2021-07-10T00:00:00.000
RSV-NET,2020-21,2021,28,0-<1 year,Overall,Overall,Overall,21.1,138.3,2021-07-17T00:00:00.000
RSV-NET,2020-21,2021,29,0-<1 year,Overall,Overall,Overall,31.8,170.1,2021-07-24T00:00:00.000
RSV-NET,2020-21,2021,30,0-<1 year,Overall,Overall,Overall,24.5,194.6,2021-07-31T00:00:00.000
RSV-NET,2020-21,2021,31,0-<1 year,Overall,Overall,Overall,30,224.6,2021-08-07T00:00:00.000
RSV-NET,2020-21,2021,32,0-<1 year,Overall,Overall,Overall,35.5,260.1,2021-08-14T00:00:00.000
RSV-NET,2020-21,2021,33,0-<1 year,Overall,Overall,Overall,30.9,291,2021-08-21T00:00:00.000
RSV-NET,2020-21,2021,34,0-<1 year,Overall,Overall,Overall,33.4,324.4,2021-08-28T00:00:00.000
RSV-NET,2020-21,2021,35,0-<1 year,Overall,Overall,Overall,30.3,354.7,2021-09-04T00:00:00.000
RSV-NET,2020-21,2021,36,0-<1 year,Overall,Overall,Overall,36.1,390.8,2021-09-11T00:00:00.000
RSV-NET,2020-21,2021,37,0-<1 year,Overall,Overall,Overall,30.9,421.7,2021-09-18T00:00:00.000
RSV-NET,2020-21,2021,38,0-<1 year,Overall,Overall,Overall,32.7,454.4,2021-09-25T00:00:00.000
RSV-NET,2020-21,2021,39,0-<1 year,Overall,Overall,Overall,35.8,490.2,2021-10-02T00:00:00.000
RSV-NET,2021-22,2021,40,0-<1 year,Overall,Overall,Overall,38.7,38.7,2021-10-09T00:00:00.000
RSV-NET,2021-22,2021,41,0-<1 year,Overall,Overall,Overall,37.5,76.2,2021-10-16T00:00:00.000
RSV-NET,2021-22,2021,42,0-<1 year,Overall,Overall,Overall,34.6,110.8,2021-10-23T00:00:00.000
RSV-NET,2021-22,2021,43,0-<1 year,Overall,Overall,Overall,30.5,141.4,2021-10-30T00:00:00.000
RSV-NET,2021-22,2021,44,0-<1 year,Overall,Overall,Overall,40.9,182.3,2021-11-06T00:00:00.000
RSV-NET,2021-22,2021,45,0-<1 year,Overall,Overall,Overall,39.7,222,2021-11-13T00:00:00.000
RSV-NET,2021-22,2021,46,0-<1 year,Overall,Overall,Overall,40.3,262.3,2021-11-20T00:00:00.000
RSV-NET,2021-22,2021,47,0-<1 year,Overall,Overall,Overall,37.2,299.5,2021-11-27T00:00:00.000
RSV-NET,2021-22,2021,48,0-<1 year,Overall,Overall,Overall,42.2,341.7,2021-12-04T00:00:00.000
RSV-NET,2021-22,2021,49,0-<1 year,Overall,Overall,Overall,40.6,382.3,2021-12-11T00:00:00.000
RSV-NET,2021-22,2021,50,0-<1 year,Overall,Overall,Overall,35.6,417.9,2021-12-18T00:00:00.000
RSV-NET,2021-22,2021,51,0-<1 year,Overall,Overall,Overall,29.9,447.8,2021-12-25T00:00:00.000
RSV-NET,2021-22,2021,52,0-<1 year,Overall,Overall,Overall,35.9,483.7,2022-01-01T00:00:00.000
RSV-NET,2021-22,2022,1,0-<1 year,Overall,Overall,Overall,24.2,507.9,2022-01-08T00:00:00.000
RSV-NET,2021-22,2022,2,0-<1 year,Overall,Overall,Overall,13.5,521.5,2022-01-15T00:00:00.000
RSV-NET,2021-22,2022,3,0-<1 year,Overall,Overall,Overall,11,532.5,2022-01-22T00:00:00.000
RSV-NET,2021-22,2022,4,0-<1 year,Overall,Overall,Overall,4.4,536.9,2022-01-29T00:00:00.000
RSV-NET,2021-22,2022,5,0-<1 year,Overall,Overall,Overall,6.9,543.8,2022-02-05T00:00:00.000
RSV-NET,2021-22,2022,6,0-<1 year,Overall,Overall,Overall,4.1,547.9,2022-02-12T00:00:00.000
RSV-NET,2021-22,2022,7,0-<1 year,Overall,Overall,Overall,5.4,553.3,2022-02-19T00:00:00.000
RSV-NET,2021-22,2022,8,0-<1 year,Overall,Overall,Overall,6.6,559.9,2022-02-26T00:00:00.000
RSV-NET,2021-22,2022,9,0-<1 year,Overall,Overall,Overall,5.4,565.3,2022-03-05T00:00:00.000
RSV-NET,2021-22,2022,10,0-<1 year,Overall,Overall,Overall,6.3,571.5,2022-03-12T00:00:00.000
RSV-NET,2021-22,2022,11,0-<1 year,Overall,Overall,Overall,4.7,576.3,2022-03-19T00:00:00.000
RSV-NET,2021-22,2022,12,0-<1 year,Overall,Overall,Overall,4.1,580.4,2022-03-26T00:00:00.000
RSV-NET,2021-22,2022,13,0-<1 year,Overall,Overall,Overall,6,586.3,2022-04-02T00:00:00.000
RSV-NET,2021-22,2022,14,0-<1 year,Overall,Overall,Overall,6.3,592.6,2022-04-09T00:00:00.000
RSV-NET,2021-22,2022,15,0-<1 year,Overall,Overall,Overall,6.3,598.9,2022-04-16T00:00:00.000
RSV-NET,2021-22,2022,16,0-<1 year,Overall,Overall,Overall,7.6,606.5,2022-04-23T00:00:00.000
RSV-NET,2021-22,2022,17,0-<1 year,Overall,Overall,Overall,6,612.5,2022-04-30T00:00:00.000
RSV-NET,2021-22,2022,18,0-<1 year,Overall,Overall,Overall,5,617.5,2022-05-07T00:00:00.000
RSV-NET,2021-22,2022,19,0-<1 year,Overall,Overall,Overall,8.5,626,2022-05-14T00:00:00.000
RSV-NET,2021-22,2022,20,0-<1 year,Overall,Overall,Overall,5.7,631.7,2022-05-21T00:00:00.000
RSV-NET,2021-22,2022,21,0-<1 year,Overall,Overall,Overall,7.6,639.3,2022-05-28T00:00:00.000
RSV-NET,2021-22,2022,22,0-<1 year,Overall,Overall,Overall,10.4,649.6,2022-06-04T00:00:00.000
RSV-NET,2021-22,2022,23,0-<1 year,Overall,Overall,Overall,8.5,658.1,2022-06-11T00:00:00.000
RSV-NET,2021-22,2022,24,0-<1 year,Overall,Overall,Overall,13.2,671.4,2022-06-18T00:00:00.000
RSV-NET,2021-22,2022,25,0-<1 year,Overall,Overall,Overall,13.2,684.6,2022-06-25T00:00:00.000
RSV-NET,2021-22,2022,26,0-<1 year,Overall,Overall,Overall,9.1,693.7,2022-07-02T00:00:00.000
RSV-NET,2021-22,2022,27,0-<1 year,Overall,Overall,Overall,9.8,703.5,2022-07-09T00:00:00.000
RSV-NET,2021-22,2022,28,0-<1 year,Overall,Overall,Overall,13.5,717,2022-07-16T00:00:00.000
RSV-NET,2021-22,2022,29,0-<1 year,Overall,Overall,Overall,15.4,732.5,2022-07-23T00:00:00.000
RSV-NET,2021-22,2022,30,0-<1 year,Overall,Overall,Overall,13.9,746.3,2022-07-30T00:00:00.000
RSV-NET,2021-22,2022,31,0-<1 year,Overall,Overall,Overall,18.6,764.9,2022-08-06T00:00:00.000
RSV-NET,2021-22,2022,32,0-<1 year,Overall,Overall,Overall,10.1,775,2022-08-13T00:00:00.000
RSV-NET,2021-22,2022,33,0-<1 year,Overall,Overall,Overall,14.8,789.8,2022-08-20T00:00:00.000
RSV-NET,2021-22,2022,34,0-<1 year,Overall,Overall,Overall,17.6,807.4,2022-08-27T00:00:00.000
RSV-NET,2021-22,2022,35,0-<1 year,Overall,Overall,Overall,19.2,826.6,2022-09-03T00:00:00.000
RSV-NET,2021-22,2022,36,0-<1 year,Overall,Overall,Overall,21.7,848.3,2022-09-10T00:00:00.000
RSV-NET,2021-22,2022,37,0-<1 year,Overall,Overall,Overall,27.1,875.4,2022-09-17T00:00:00.000
RSV-NET,2021-22,2022,38,0-<1 year,Overall,Overall,Overall,30.5,906,2022-09-24T00:00:00.000
RSV-NET,2021-22,2022,39,0-<1 year,Overall,Overall,Overall,38.4,944.4,2022-10-01T00:00:00.000
RSV-NET,2022-23,2022,40,0-<1 year,Overall,Overall,Overall,41.9,41.9,2022-10-08T00:00:00.000
RSV-NET,2022-23,2022,41,0-<1 year,Overall,Overall,Overall,87.2,129.1,2022-10-15T00:00:00.000
RSV-NET,2022-23,2022,42,0-<1 year,Overall,Overall,Overall,97.2,226.3,2022-10-22T00:00:00.000
RSV-NET,2022-23,2022,43,0-<1 year,Overall,Overall,Overall,132.9,359.2,2022-10-29T00:00:00.000
RSV-NET,2022-23,2022,44,0-<1 year,Overall,Overall,Overall,148.1,507.4,2022-11-05T00:00:00.000
RSV-NET,2022-23,2022,45,0-<1 year,Overall,Overall,Overall,176.5,683.9,2022-11-12T00:00:00.000
RSV-NET,2022-23,2022,46,0-<1 year,Overall,Overall,Overall,151.9,835.8,2022-11-19T00:00:00.000
RSV-NET,2022-23,2022,47,0-<1 year,Overall,Overall,Overall,132.2,968,2022-11-26T00:00:00.000
RSV-NET,2022-23,2022,48,0-<1 year,Overall,Overall,Overall,121.1,1089.1,2022-12-03T00:00:00.000
RSV-NET,2022-23,2022,49,0-<1 year,Overall,Overall,Overall,88.6,1177.7,2022-12-10T00:00:00.000
RSV-NET,2022-23,2022,50,0-<1 year,Overall,Overall,Overall,66.4,1244.2,2022-12-17T00:00:00.000
RSV-NET,2022-23,2022,51,0-<1 year,Overall,Overall,Overall,40.1,1284.3,2022-12-24T00:00:00.000
RSV-NET,2022-23,2022,52,0-<1 year,Overall,Overall,Overall,40.8,1325.2,2022-12-31T00:00:00.000
RSV-NET,2022-23,2023,1,0-<1 year,Overall,Overall,Overall,28.4,1353.5,2023-01-07T00:00:00.000
RSV-NET,2022-23,2023,2,0-<1 year,Overall,Overall,Overall,22.1,1375.7,2023-01-14T00:00:00.000
RSV-NET,2022-23,2023,3,0-<1 year,Overall,Overall,Overall,20.4,1396.1,2023-01-21T00:00:00.000
RSV-NET,2022-23,2023,4,0-<1 year,Overall,Overall,Overall,15.9,1412,2023-01-28T00:00:00.000
RSV-NET,2022-23,2023,5,0-<1 year,Overall,Overall,Overall,9.7,1421.7,2023-02-04T00:00:00.000
RSV-NET,2022-23,2023,6,0-<1 year,Overall,Overall,Overall,10,1431.7,2023-02-11T00:00:00.000
RSV-NET,2022-23,2023,7,0-<1 year,Overall,Overall,Overall,12.5,1444.2,2023-02-18T00:00:00.000
RSV-NET,2022-23,2023,8,0-<1 year,Overall,Overall,Overall,8.3,1452.5,2023-02-25T00:00:00.000
RSV-NET,2022-23,2023,9,0-<1 year,Overall,Overall,Overall,6.6,1459.1,2023-03-04T00:00:00.000
RSV-NET,2022-23,2023,10,0-<1 year,Overall,Overall,Overall,5.2,1464.3,2023-03-11T00:00:00.000
RSV-NET,2022-23,2023,11,0-<1 year,Overall,Overall,Overall,5.9,1470.2,2023-03-18T00:00:00.000
RSV-NET,2022-23,2023,12,0-<1 year,Overall,Overall,Overall,6.2,1476.4,2023-03-25T00:00:00.000
RSV-NET,2022-23,2023,13,0-<1 year,Overall,Overall,Overall,2.8,1479.2,2023-04-01T00:00:00.000
RSV-NET,2022-23,2023,14,0-<1 year,Overall,Overall,Overall,3.1,1482.3,2023-04-08T00:00:00.000
RSV-NET,2022-23,2023,15,0-<1 year,Overall,Overall,Overall,3.1,1485.4,2023-04-15T00:00:00.000
RSV-NET,2022-23,2023,16,0-<1 year,Overall,Overall,Overall,2.1,1487.5,2023-04-22T00:00:00.000
RSV-NET,2022-23,2023,17,0-<1 year,Overall,Overall,Overall,2.1,1489.5,2023-04-29T00:00:00.000
RSV-NET,2022-23,2023,18,0-<1 year,Overall,Overall,Overall,2.4,1492,2023-05-06T00:00:00.000
RSV-NET,2022-23,2023,19,0-<1 year,Overall,Overall,Overall,0.7,1492.7,2023-05-13T00:00:00.000
RSV-NET,2022-23,2023,20,0-<1 year,Overall,Overall,Overall,1,1493.7,2023-05-20T00:00:00.000
RSV-NET,2022-23,2023,21,0-<1 year,Overall,Overall,Overall,1.7,1495.4,2023-05-27T00:00:00.000
RSV-NET,2022-23,2023,22,0-<1 year,Overall,Overall,Overall,1.4,1496.8,2023-06-03T00:00:00.000
RSV-NET,2022-23,2023,23,0-<1 year,Overall,Overall,Overall,2.4,1499.2,2023-06-10T00:00:00.000
RSV-NET,2022-23,2023,24,0-<1 year,Overall,Overall,Overall,1.7,1501,2023-06-17T00:00:00.000
RSV-NET,2022-23,2023,25,0-<1 year,Overall,Overall,Overall,1.4,1502.3,2023-06-24T00:00:00.000
RSV-NET,2022-23,2023,26,0-<1 year,Overall,Overall,Overall,1.7,1504.1,2023-07-01T00:00:00.000
RSV-NET,2022-23,2023,27,0-<1 year,Overall,Overall,Overall,0.3,1504.4,2023-07-08T00:00:00.000
RSV-NET,2022-23,2023,28,0-<1 year,Overall,Overall,Overall,0.7,1505.1,2023-07-15T00:00:00.000
RSV-NET,2022-23,2023,29,0-<1 year,Overall,Overall,Overall,2.1,1507.2,2023-07-22T00:00:00.000
RSV-NET,2022-23,2023,30,0-<1 year,Overall,Overall,Overall,2.8,1510,2023-07-29T00:00:00.000
RSV-NET,2022-23,2023,31,0-<1 year,Overall,Overall,Overall,1.4,1511.3,2023-08-05T00:00:00.000
RSV-NET,2022-23,2023,32,0-<1 year,Overall,Overall,Overall,3.1,1514.5,2023-08-12T00:00:00.000
RSV-NET,2022-23,2023,33,0-<1 year,Overall,Overall,Overall,5.2,1519.7,2023-08-19T00:00:00.000
RSV-NET,2022-23,2023,34,0-<1 year,Overall,Overall,Overall,4.5,1524.1,2023-08-26T00:00:00.000
RSV-NET,2022-23,2023,35,0-<1 year,Overall,Overall,Overall,8.7,1532.8,2023-09-02T00:00:00.000
RSV-NET,2022-23,2023,36,0-<1 year,Overall,Overall,Overall,9,1541.8,2023-09-09T00:00:00.000
RSV-NET,2022-23,2023,37,0-<1 year,Overall,Overall,Overall,10.7,1552.5,2023-09-16T00:00:00.000
RSV-NET,2022-23,2023,38,0-<1 year,Overall,Overall,Overall,18,1570.5,2023-09-23T00:00:00.000
RSV-NET,2022-23,2023,39,0-<1 year,Overall,Overall,Overall,13.5,1584,2023-09-30T00:00:00.000
RSV-NET,2023-24,2023,40,0-<1 year,Overall,Overall,Overall,25.4,25.4,2023-10-07T00:00:00.000
RSV-NET,2023-24,2023,41,0-<1 year,Overall,Overall,Overall,34.2,59.6,2023-10-14T00:00:00.000
RSV-NET,2023-24,2023,42,0-<1 year,Overall,Overall,Overall,43,102.7,2023-10-21T00:00:00.000
RSV-NET,2023-24,2023,43,0-<1 year,Overall,Overall,Overall,47.1,149.8,2023-10-28T00:00:00.000
RSV-NET,2023-24,2023,44,0-<1 year,Overall,Overall,Overall,46.1,195.8,2023-11-04T00:00:00.000
RSV-NET,2023-24,2023,45,0-<1 year,Overall,Overall,Overall,57.6,253.4,2023-11-11T00:00:00.000
RSV-NET,2023-24,2023,46,0-<1 year,Overall,Overall,Overall,62,315.5,2023-11-18T00:00:00.000
RSV-NET,2023-24,2023,47,0-<1 year,Overall,Overall,Overall,67.1,382.5,2023-11-25T00:00:00.000
RSV-NET,2023-24,2023,48,0-<1 year,Overall,Overall,Overall,93.9,476.4,2023-12-02T00:00:00.000
RSV-NET,2023-24,2023,49,0-<1 year,Overall,Overall,Overall,73.5,549.9,2023-12-09T00:00:00.000
RSV-NET,2023-24,2023,50,0-<1 year,Overall,Overall,Overall,72.8,622.8,2023-12-16T00:00:00.000
RSV-NET,2023-24,2023,51,0-<1 year,Overall,Overall,Overall,73.2,696,2023-12-23T00:00:00.000
RSV-NET,2023-24,2023,52,0-<1 year,Overall,Overall,Overall,52.2,748.1,2023-12-30T00:00:00.000
RSV-NET,2018-19,2018,40,1-4 years,Overall,Overall,Overall,0.6,0.6,2018-10-06T00:00:00.000
RSV-NET,2018-19,2018,41,1-4 years,Overall,Overall,Overall,1.3,1.9,2018-10-13T00:00:00.000
RSV-NET,2018-19,2018,42,1-4 years,Overall,Overall,Overall,1.3,3.2,2018-10-20T00:00:00.000
RSV-NET,2018-19,2018,43,1-4 years,Overall,Overall,Overall,2.2,5.4,2018-10-27T00:00:00.000
RSV-NET,2018-19,2018,44,1-4 years,Overall,Overall,Overall,2.2,7.5,2018-11-03T00:00:00.000
RSV-NET,2018-19,2018,45,1-4 years,Overall,Overall,Overall,3.3,10.9,2018-11-10T00:00:00.000
RSV-NET,2018-19,2018,46,1-4 years,Overall,Overall,Overall,3.3,14.1,2018-11-17T00:00:00.000
RSV-NET,2018-19,2018,47,1-4 years,Overall,Overall,Overall,3.6,17.8,2018-11-24T00:00:00.000
RSV-NET,2018-19,2018,48,1-4 years,Overall,Overall,Overall,4.5,22.2,2018-12-01T00:00:00.000
RSV-NET,2018-19,2018,49,1-4 years,Overall,Overall,Overall,4.8,27.1,2018-12-08T00:00:00.000
RSV-NET,2018-19,2018,50,1-4 years,Overall,Overall,Overall,6.8,33.9,2018-12-15T00:00:00.000
RSV-NET,2018-19,2018,51,1-4 years,Overall,Overall,Overall,6.9,40.8,2018-12-22T00:00:00.000
RSV-NET,2018-19,2018,52,1-4 years,Overall,Overall,Overall,8.6,49.4,2018-12-29T00:00:00.000
RSV-NET,2018-19,2019,1,1-4 years,Overall,Overall,Overall,6.5,55.9,2019-01-05T00:00:00.000
RSV-NET,2018-19,2019,2,1-4 years,Overall,Overall,Overall,6.5,62.4,2019-01-12T00:00:00.000
RSV-NET,2018-19,2019,3,1-4 years,Overall,Overall,Overall,7.1,69.5,2019-01-19T00:00:00.000
RSV-NET,2018-19,2019,4,1-4 years,Overall,Overall,Overall,6.9,76.4,2019-01-26T00:00:00.000
RSV-NET,2018-19,2019,5,1-4 years,Overall,Overall,Overall,6.4,82.8,2019-02-02T00:00:00.000
RSV-NET,2018-19,2019,6,1-4 years,Overall,Overall,Overall,7.4,90.2,2019-02-09T00:00:00.000
RSV-NET,2018-19,2019,7,1-4 years,Overall,Overall,Overall,5.1,95.3,2019-02-16T00:00:00.000
RSV-NET,2018-19,2019,8,1-4 years,Overall,Overall,Overall,5.7,101.1,2019-02-23T00:00:00.000
RSV-NET,2018-19,2019,9,1-4 years,Overall,Overall,Overall,4.2,105.2,2019-03-02T00:00:00.000
RSV-NET,2018-19,2019,10,1-4 years,Overall,Overall,Overall,3,108.2,2019-03-09T00:00:00.000
RSV-NET,2018-19,2019,11,1-4 years,Overall,Overall,Overall,3.3,111.5,2019-03-16T00:00:00.000
RSV-NET,2018-19,2019,12,1-4 years,Overall,Overall,Overall,2.4,113.9,2019-03-23T00:00:00.000
RSV-NET,2018-19,2019,13,1-4 years,Overall,Overall,Overall,1.9,115.9,2019-03-30T00:00:00.000
RSV-NET,2018-19,2019,14,1-4 years,Overall,Overall,Overall,1.5,117.3,2019-04-06T00:00:00.000
RSV-NET,2018-19,2019,15,1-4 years,Overall,Overall,Overall,1,118.4,2019-04-13T00:00:00.000
RSV-NET,2018-19,2019,16,1-4 years,Overall,Overall,Overall,1.4,119.8,2019-04-20T00:00:00.000
RSV-NET,2018-19,2019,17,1-4 years,Overall,Overall,Overall,0.5,120.3,2019-04-27T00:00:00.000
RSV-NET,2018-19,2019,18,1-4 years,Overall,Overall,Overall,0.3,120.6,2019-05-04T00:00:00.000
RSV-NET,2019-20,2019,40,1-4 years,Overall,Overall,Overall,0.8,0.8,2019-10-05T00:00:00.000
RSV-NET,2019-20,2019,41,1-4 years,Overall,Overall,Overall,1,1.8,2019-10-12T00:00:00.000
RSV-NET,2019-20,2019,42,1-4 years,Overall,Overall,Overall,2.4,4.2,2019-10-19T00:00:00.000
RSV-NET,2019-20,2019,43,1-4 years,Overall,Overall,Overall,2.8,6.9,2019-10-26T00:00:00.000
RSV-NET,2019-20,2019,44,1-4 years,Overall,Overall,Overall,3.5,10.4,2019-11-02T00:00:00.000
RSV-NET,2019-20,2019,45,1-4 years,Overall,Overall,Overall,3.6,14,2019-11-09T00:00:00.000
